지역코드,시군구,법정동,지번,단지,건축년도,층,전용면적,년,월,일,보증금,월세,좌표
11500,강서구,화곡동,920-17,청담라인씨티,2018,5,29.8,2022,2,10,10000,25,126.84203542607@37.5300857570644
11500,강서구,화곡동,924-24,리치아파트 102동,2020,3,32.06,2022,2,11,13650,20,126.841801946832@37.5297376520208
11500,강서구,화곡동,29-39,동인오피스텔,2002,3,23.92,2022,2,21,4000,30,126.847484309697@37.546752538215
11500,강서구,화곡동,29-62,화성오피스텔(29-62),2004,4,28.98,2022,2,21,5000,0,126.84811427588@37.546003689141
11500,강서구,화곡동,982-17,크라운뷰,2009,13,49.22,2022,2,21,11000,40,126.84752158657@37.5489680502275
11500,강서구,화곡동,937-7,도양라비앙오피스텔,2019,3,29.02,2022,2,22,12000,40,126.839825259687@37.5293475532465
11500,강서구,화곡동,982-17,크라운뷰,2009,13,41.62,2022,2,22,9000,22,126.84752158657@37.5489680502275
11500,강서구,화곡동,1063-8,서안EZtel,2001,11,29.16,2022,2,26,11550,0,126.841724514175@37.5425349896748
11500,강서구,가양동,1479-8,동양 트레벨 스카이 오피스텔,2003,4,26.96,2022,2,4,4500,30,126.850919487753@37.5637379776777
11500,강서구,가양동,1479-9,휴먼빌,2004,8,25.64,2022,2,4,2000,40,126.851199212265@37.563582789378
11500,강서구,가양동,1480-4,미씨엘로오피스텔,2010,5,24.48,2022,2,7,12200,0,126.8533223453@37.5629039676642
11500,강서구,가양동,1480-5,이스타빌1차,2002,14,30.24,2022,2,11,12300,0,126.853003378704@37.562604799047
11500,강서구,가양동,1480-1,이스타빌2차,2003,4,32.8,2022,2,16,6000,30,126.852691762429@37.5632568106804
11500,강서구,가양동,1480-5,이스타빌1차,2002,13,32.4,2022,2,16,12600,0,126.853003378704@37.562604799047
11500,강서구,가양동,1480-1,이스타빌2차,2003,8,30.6,2022,2,16,14000,0,126.852691762429@37.5632568106804
11500,강서구,가양동,1480-1,이스타빌2차,2003,13,26.15,2022,2,17,12500,0,126.852691762429@37.5632568106804
11500,강서구,가양동,1480-1,이스타빌2차,2003,5,35.2,2022,2,22,14000,10,126.852691762429@37.5632568106804
11500,강서구,가양동,1480-1,이스타빌2차,2003,13,23.43,2022,2,22,1000,40,126.852691762429@37.5632568106804
11500,강서구,가양동,1479-9,휴먼빌,2004,14,25.64,2022,2,24,3000,35,126.851199212265@37.563582789378
11500,강서구,가양동,1480-5,이스타빌1차,2002,15,27.0,2022,2,25,2000,40,126.853003378704@37.562604799047
11500,강서구,마곡동,795-2,마곡아이파크,2016,9,25.59,2022,2,7,8000,35,126.837589735162@37.5605543109152
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,12,24.02,2022,2,11,7000,33,126.840297793311@37.5683002897358
11500,강서구,마곡동,773-3,힐스테이트에코동익,2017,9,24.57,2022,2,16,12700,0,126.829003171406@37.5598870117656
11500,강서구,마곡동,739-4,마곡 헤리움1차,2015,7,29.14,2022,2,17,10000,40,126.818569096967@37.5666871272345
11500,강서구,마곡동,776-4,엠코지니어스타,2015,14,23.84,2022,2,18,8000,33,126.840582292868@37.567432636651
11500,강서구,마곡동,758-4,마곡럭스나인오피스텔,2016,8,25.29,2022,2,24,12761,0,126.826102598635@37.5689294987549
11500,강서구,마곡동,797-14,힐스테이트에코마곡,2016,8,24.46,2022,2,25,3400,40,126.837265504264@37.5596224853966
11500,강서구,마곡동,797-14,힐스테이트에코마곡,2016,10,24.09,2022,2,27,10000,32,126.837265504264@37.5596224853966
11500,강서구,내발산동,655-11,프리즘 파스텔,2001,6,56.23,2022,2,8,10000,0,126.836980214933@37.5556164317323
11500,강서구,공항동,49-1,이스카이오피스텔,2011,11,28.11,2022,2,10,11000,10,126.809245210978@37.5612154306854
11500,강서구,공항동,45-19,대룡드림타워-Ⅱ,2005,9,23.64,2022,2,14,9000,0,126.808907666244@37.5618434902662
11500,강서구,방화동,829,오피앙2,2002,10,37.48,2022,2,4,14000,0,126.8125052385@37.5784531305184
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,7,26.86,2022,2,7,500,40,126.81282165913@37.5783740078327
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,10,24.99,2022,2,8,500,40,126.81282165913@37.5783740078327
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,8,26.91,2022,2,8,500,40,126.81282165913@37.5783740078327
11500,강서구,방화동,620-214,(620-214),2011,8,31.33,2022,2,9,14000,0,126.807147244916@37.5628357689758
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,12,24.99,2022,2,10,1000,35,126.81282165913@37.5783740078327
11500,강서구,방화동,620-52,벤처오피스텔(620-52),2002,3,26.0,2022,2,11,10500,0,126.808135392642@37.5625097278816
11500,강서구,방화동,830-2,하이포트,1999,6,29.8,2022,2,11,300,40,126.81267508114@37.5765639634024
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,12,26.91,2022,2,12,500,40,126.81295147539@37.5772813416219
11500,강서구,방화동,620-52,벤처오피스텔(620-52),2002,3,26.4,2022,2,12,11500,0,126.808135392642@37.5625097278816
11500,강서구,방화동,830,오피앙,2001,7,28.5,2022,2,12,500,40,126.813294132982@37.5781707112786
11500,강서구,방화동,620-214,(620-214),2011,5,27.37,2022,2,14,13000,0,126.807147244916@37.5628357689758
11500,강서구,방화동,620-214,(620-214),2011,10,31.33,2022,2,15,13850,2,126.807147244916@37.5628357689758
11500,강서구,방화동,830-3,방화샤르망1오피스텔,2003,5,24.9,2022,2,16,300,40,126.813025742326@37.5764733766294
11500,강서구,방화동,620-214,(620-214),2011,10,27.37,2022,2,22,11000,0,126.807147244916@37.5628357689758
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,4,26.22,2022,2,24,500,40,126.81295147539@37.5772813416219
11500,강서구,방화동,830-3,방화샤르망1오피스텔,2003,3,24.9,2022,2,26,500,40,126.813025742326@37.5764733766294
11500,강서구,방화동,620-214,(620-214),2011,5,27.37,2022,2,26,11000,0,126.807147244916@37.5628357689758
11500,강서구,염창동,267-20,원호엘리시온 오피스텔,2003,7,29.73,2022,3,30,7000,27,126.868165797827@37.5517946701015
11500,강서구,등촌동,649-14,우림보보카운티뷰,2004,3,27.36,2022,3,9,2500,35,126.863420741762@37.5520638033894
11500,강서구,등촌동,628-13,현대프린스텔,1999,6,28.78,2022,3,25,9500,0,126.856360978857@37.5600880436922
11500,강서구,등촌동,78-7,길훈엔트런스빌,2004,13,27.29,2022,3,25,9000,24,126.854576538264@37.5608895609988
11500,강서구,등촌동,649-14,우림보보카운티뷰,2004,10,25.17,2022,3,26,13000,0,126.863420741762@37.5520638033894
11500,강서구,등촌동,673-6,등촌동성원상떼뷰오피스텔,2003,6,38.98,2022,3,29,10000,20,126.840035102387@37.5587721237752
11500,강서구,화곡동,1051-24,더에스에스타운,2020,6,33.31,2022,3,3,4860,16,126.839232389508@37.5421641709552
11500,강서구,화곡동,24-53,대흥오피스텔,1997,6,30.6,2022,3,4,11000,15,126.847057738571@37.5469609393121
11500,강서구,화곡동,1051-24,더에스에스타운,2020,3,29.19,2022,3,11,60,35,126.839232389508@37.5421641709552
11500,강서구,화곡동,1051-24,더에스에스타운,2020,3,29.93,2022,3,11,60,36,126.839232389508@37.5421641709552
11500,강서구,화곡동,924-24,리치아파트 102동,2020,4,29.97,2022,3,14,13650,20,126.841801946832@37.5297376520208
11500,강서구,화곡동,982-17,크라운뷰,2009,8,41.62,2022,3,15,13650,0,126.84752158657@37.5489680502275
11500,강서구,화곡동,982-17,크라운뷰,2009,5,51.14,2022,3,15,12000,12,126.84752158657@37.5489680502275
11500,강서구,화곡동,982-13,동도 센트리움 오피스텔,2010,4,25.38,2022,3,16,3000,35,126.847800892963@37.5491438627212
11500,강서구,화곡동,982-17,크라운뷰,2009,8,42.72,2022,3,19,13000,2,126.84752158657@37.5489680502275
11500,강서구,화곡동,917-7,베스트빌(917-7),2003,2,23.37,2022,3,25,700,40,126.844129383616@37.5294424574166
11500,강서구,화곡동,1111-3,경동엠파이어스테이트,2012,14,24.61,2022,3,28,10000,30,126.85186243129@37.5542990546939
11500,강서구,화곡동,24-122,송원오피스텔(24-122),1995,4,34.83,2022,3,28,12000,3,126.846107371066@37.5460348338266
11500,강서구,화곡동,917-7,베스트빌(917-7),2003,4,23.37,2022,3,29,1000,40,126.844129383616@37.5294424574166
11500,강서구,가양동,1480-5,이스타빌1차,2002,5,30.24,2022,3,4,4000,35,126.853003378704@37.562604799047
11500,강서구,가양동,1480-1,이스타빌2차,2003,10,26.28,2022,3,4,12800,0,126.852691762429@37.5632568106804
11500,강서구,가양동,1480-5,이스타빌1차,2002,6,30.24,2022,3,9,3000,40,126.853003378704@37.562604799047
11500,강서구,가양동,1479-9,휴먼빌,2004,14,25.64,2022,3,12,7000,25,126.851199212265@37.563582789378
11500,강서구,가양동,1480-5,이스타빌1차,2002,12,27.0,2022,3,14,12000,0,126.853003378704@37.562604799047
11500,강서구,가양동,1479-8,동양 트레벨 스카이 오피스텔,2003,3,24.36,2022,3,17,10800,0,126.850919487753@37.5637379776777
11500,강서구,가양동,187-7,플래티노,2020,11,29.92,2022,3,18,13000,0,126.840910429231@37.5701940844225
11500,강서구,가양동,1479-9,휴먼빌,2004,12,25.64,2022,3,19,8000,0,126.851199212265@37.563582789378
11500,강서구,가양동,1480-5,이스타빌1차,2002,14,25.84,2022,3,21,9000,25,126.853003378704@37.562604799047
11500,강서구,가양동,1479-8,동양 트레벨 스카이 오피스텔,2003,8,24.36,2022,3,21,6000,30,126.850919487753@37.5637379776777
11500,강서구,가양동,1480-4,미씨엘로오피스텔,2010,4,26.52,2022,3,25,13125,0,126.8533223453@37.5629039676642
11500,강서구,가양동,1480-1,이스타빌2차,2003,10,29.2,2022,3,29,14000,0,126.852691762429@37.5632568106804
11500,강서구,가양동,1480-5,이스타빌1차,2002,3,32.4,2022,3,31,12600,0,126.853003378704@37.562604799047
11500,강서구,마곡동,793-6,우성르보아,2015,5,24.45,2022,3,2,10000,30,126.838847380138@37.5618292480423
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,7,26.22,2022,3,3,4000,38,126.827465991553@37.5678538473414
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,8,25.6,2022,3,4,9000,33,126.827465991553@37.5678538473414
11500,강서구,마곡동,797-14,힐스테이트에코마곡,2016,10,24.09,2022,3,8,12264,0,126.837265504264@37.5596224853966
11500,강서구,마곡동,773-3,힐스테이트에코동익,2017,8,24.57,2022,3,11,10000,35,126.829003171406@37.5598870117656
11500,강서구,마곡동,773-3,힐스테이트에코동익,2017,12,24.57,2022,3,12,10000,31,126.829003171406@37.5598870117656
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,5,25.6,2022,3,17,13890,0,126.827465991553@37.5678538473414
11500,강서구,마곡동,773-3,힐스테이트에코동익,2017,14,24.57,2022,3,22,10000,37,126.829003171406@37.5598870117656
11500,강서구,마곡동,773-3,힐스테이트에코동익,2017,11,24.57,2022,3,25,10000,35,126.829003171406@37.5598870117656
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,13,24.02,2022,3,26,5000,39,126.840297793311@37.5683002897358
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,8,24.02,2022,3,28,12500,22,126.840297793311@37.5683002897358
11500,강서구,공항동,49-1,이스카이오피스텔,2011,4,24.99,2022,3,9,12000,0,126.809245210978@37.5612154306854
11500,강서구,방화동,829,오피앙2,2002,10,37.48,2022,3,3,14000,0,126.8125052385@37.5784531305184
11500,강서구,방화동,621-2,벤처오피스텔(621-2),2003,8,27.9,2022,3,4,9200,3,126.807752083032@37.5622848449654
11500,강서구,방화동,620-175,공항오피스텔,2001,3,28.65,2022,3,4,1000,37,126.807955464235@37.5623428995396
11500,강서구,방화동,620-214,(620-214),2011,12,27.37,2022,3,5,11250,0,126.807147244916@37.5628357689758
11500,강서구,방화동,830-2,하이포트,1999,7,29.8,2022,3,6,10000,0,126.81267508114@37.5765639634024
11500,강서구,방화동,849,벽산에어트리움,2003,6,28.03,2022,3,7,2000,40,126.806969182308@37.5724150888211
11500,강서구,방화동,830-2,하이포트,1999,3,29.8,2022,3,9,8500,0,126.81267508114@37.5765639634024
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,5,26.22,2022,3,10,5000,10,126.81295147539@37.5772813416219
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,11,26.22,2022,3,11,500,40,126.81295147539@37.5772813416219
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,10,26.22,2022,3,11,500,40,126.81295147539@37.5772813416219
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,4,24.99,2022,3,12,500,40,126.81282165913@37.5783740078327
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,11,26.86,2022,3,14,500,40,126.81282165913@37.5783740078327
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,9,26.91,2022,3,14,500,40,126.81282165913@37.5783740078327
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,4,26.86,2022,3,16,500,40,126.81282165913@37.5783740078327
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,10,26.22,2022,3,17,7500,0,126.81295147539@37.5772813416219
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,8,26.86,2022,3,17,3000,25,126.81282165913@37.5783740078327
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,3,26.22,2022,3,17,1000,35,126.81295147539@37.5772813416219
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,6,26.22,2022,3,17,500,40,126.81295147539@37.5772813416219
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,11,26.22,2022,3,21,500,40,126.81295147539@37.5772813416219
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,3,26.22,2022,3,23,500,40,126.81295147539@37.5772813416219
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,12,26.22,2022,3,23,1000,35,126.81295147539@37.5772813416219
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,11,24.99,2022,3,24,8100,0,126.81282165913@37.5783740078327
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,7,31.74,2022,3,26,6000,25,126.81295147539@37.5772813416219
11500,강서구,방화동,829,오피앙2,2002,5,28.5,2022,3,26,500,40,126.8125052385@37.5784531305184
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,4,26.22,2022,3,31,500,40,126.81295147539@37.5772813416219
11500,강서구,등촌동,649-14,우림보보카운티뷰,2004,4,27.36,2022,4,2,14000,0,126.863420741762@37.5520638033894
11500,강서구,등촌동,635-5,대외그랜드오피스텔,2003,4,27.72,2022,4,6,2000,35,126.862102620418@37.5545783083403
11500,강서구,등촌동,635-5,대외그랜드오피스텔,2003,4,27.72,2022,4,9,1000,40,126.862102620418@37.5545783083403
11500,강서구,화곡동,899-43,월드오피스텔,2002,3,24.5,2022,4,1,7200,0,126.846235974333@37.5304141376748
11500,강서구,화곡동,982-17,크라운뷰,2009,10,42.72,2022,4,1,13650,0,126.84752158657@37.5489680502275
11500,강서구,화곡동,29-44,(29-44),1996,3,27.73,2022,4,2,10000,0,126.847825522617@37.5466239881307
11500,강서구,화곡동,920-17,청담라인씨티,2018,3,29.68,2022,4,7,10000,29,126.84203542607@37.5300857570644
11500,강서구,화곡동,982-17,크라운뷰,2009,7,41.62,2022,4,8,10000,30,126.84752158657@37.5489680502275
11500,강서구,화곡동,29-80,화곡동오피스텔,2002,3,24.9,2022,4,12,6000,0,126.848378764449@37.5456895088535
11500,강서구,화곡동,920-17,청담라인씨티,2018,4,29.8,2022,4,14,12000,26,126.84203542607@37.5300857570644
11500,강서구,화곡동,920-17,청담라인씨티,2018,4,29.68,2022,4,14,10000,30,126.84203542607@37.5300857570644
11500,강서구,화곡동,70-5,에이탑오피스텔,2003,2,39.35,2022,4,18,10000,0,126.845071148073@37.5455982429262
11500,강서구,화곡동,24-92,아덴하임,2020,2,29.57,2022,4,23,10000,16,126.845485638279@37.5462311812095
11500,강서구,화곡동,920-5,(920-5),2014,4,29.71,2022,4,27,13100,0,126.84242656667@37.5301798860847
11500,강서구,화곡동,920-17,청담라인씨티,2018,5,29.68,2022,4,27,14000,12,126.84203542607@37.5300857570644
11500,강서구,화곡동,920-17,청담라인씨티,2018,5,24.38,2022,4,28,10000,16,126.84203542607@37.5300857570644
11500,강서구,가양동,1479-8,동양 트레벨 스카이 오피스텔,2003,9,24.36,2022,4,17,11000,0,126.850919487753@37.5637379776777
11500,강서구,가양동,1479-8,동양 트레벨 스카이 오피스텔,2003,3,26.96,2022,4,19,11000,0,126.850919487753@37.5637379776777
11500,강서구,가양동,1479-8,동양 트레벨 스카이 오피스텔,2003,10,26.96,2022,4,20,4000,40,126.850919487753@37.5637379776777
11500,강서구,가양동,1480-5,이스타빌1차,2002,4,25.84,2022,4,25,7000,15,126.853003378704@37.562604799047
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,14,25.6,2022,4,2,10000,17,126.827465991553@37.5678538473414
11500,강서구,마곡동,795-2,마곡아이파크,2016,5,26.42,2022,4,2,10000,21,126.837589735162@37.5605543109152
11500,강서구,마곡동,773-3,힐스테이트에코동익,2017,11,24.57,2022,4,14,13000,30,126.829003171406@37.5598870117656
11500,강서구,마곡동,773-3,힐스테이트에코동익,2017,10,24.57,2022,4,22,13890,0,126.829003171406@37.5598870117656
11500,강서구,마곡동,773-1,마곡역센트럴푸르지오시티,2016,5,23.99,2022,4,27,12557,0,126.828193746859@37.5603987989152
11500,강서구,마곡동,773-3,힐스테이트에코동익,2017,5,24.57,2022,4,27,10000,35,126.829003171406@37.5598870117656
11500,강서구,마곡동,739-4,마곡 헤리움1차,2015,5,24.07,2022,4,28,1000,40,126.818569096967@37.5666871272345
11500,강서구,마곡동,773-1,마곡역센트럴푸르지오시티,2016,14,23.87,2022,4,29,7000,40,126.828193746859@37.5603987989152
11500,강서구,공항동,45-19,대룡드림타워-Ⅱ,2005,10,27.34,2022,4,11,10500,0,126.808907666244@37.5618434902662
11500,강서구,공항동,49-1,이스카이오피스텔,2011,10,24.57,2022,4,23,10000,0,126.809245210978@37.5612154306854
11500,강서구,방화동,849,벽산에어트리움,2003,7,28.03,2022,4,7,9500,0,126.806969182308@37.5724150888211
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,9,24.99,2022,4,9,500,40,126.81282165913@37.5783740078327
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,5,24.99,2022,4,11,8000,0,126.81282165913@37.5783740078327
11500,강서구,방화동,849,벽산에어트리움,2003,3,28.03,2022,4,13,2000,37,126.806969182308@37.5724150888211
11500,강서구,방화동,620-214,(620-214),2011,7,27.37,2022,4,13,13500,0,126.807147244916@37.5628357689758
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,10,26.91,2022,4,18,500,38,126.81295147539@37.5772813416219
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,10,26.91,2022,4,18,500,40,126.81295147539@37.5772813416219
11500,강서구,방화동,830-3,방화샤르망1오피스텔,2003,8,24.9,2022,4,19,500,40,126.813025742326@37.5764733766294
11500,강서구,방화동,620-214,(620-214),2011,2,31.33,2022,4,21,13000,0,126.807147244916@37.5628357689758
11500,강서구,방화동,620-214,(620-214),2011,7,27.37,2022,4,22,13500,0,126.807147244916@37.5628357689758
11500,강서구,방화동,621-2,벤처오피스텔(621-2),2003,3,25.16,2022,4,22,6000,15,126.807752083032@37.5622848449654
11500,강서구,방화동,621-2,벤처오피스텔(621-2),2003,3,25.16,2022,4,23,8400,0,126.807752083032@37.5622848449654
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,12,26.22,2022,4,25,8000,0,126.81295147539@37.5772813416219
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,10,26.22,2022,4,28,500,40,126.81295147539@37.5772813416219
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,6,24.99,2022,4,28,500,40,126.81282165913@37.5783740078327
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,6,26.86,2022,4,29,500,40,126.81282165913@37.5783740078327
11500,강서구,등촌동,635-5,대외그랜드오피스텔,2003,6,27.72,2022,5,6,9000,0,126.862102620418@37.5545783083403
11500,강서구,등촌동,78-7,길훈엔트런스빌,2004,12,27.29,2022,5,9,6000,30,126.854576538264@37.5608895609988
11500,강서구,등촌동,649-14,우림보보카운티뷰,2004,15,27.36,2022,5,27,6000,35,126.863420741762@37.5520638033894
11500,강서구,화곡동,925-22,아델스하임,2020,3,26.28,2022,5,9,10000,27,126.842297683612@37.5291853678795
11500,강서구,화곡동,982-17,크라운뷰,2009,14,42.72,2022,5,10,14000,2,126.84752158657@37.5489680502275
11500,강서구,화곡동,917-7,베스트빌(917-7),2003,6,23.37,2022,5,13,2500,25,126.844129383616@37.5294424574166
11500,강서구,화곡동,24-59,해오름빌딩,2011,6,25.06,2022,5,17,10000,20,126.846709539948@37.5472935375352
11500,강서구,화곡동,1063-5,동인쉐르빌,2003,4,23.79,2022,5,24,11000,0,126.841342011537@37.5425792197338
11500,강서구,화곡동,918-25,(918-25),2013,3,26.48,2022,5,25,12600,0,126.845166164749@37.5303316508342
11500,강서구,화곡동,24-79,줄리엣오피스텔,1999,2,28.92,2022,5,27,8000,0,126.846579522956@37.5466340939648
11500,강서구,화곡동,917-7,베스트빌(917-7),2003,3,23.37,2022,5,28,1000,40,126.844129383616@37.5294424574166
11500,강서구,가양동,1480-1,이스타빌2차,2003,8,32.8,2022,5,2,14000,10,126.852691762429@37.5632568106804
11500,강서구,가양동,1480-5,이스타빌1차,2002,13,30.24,2022,5,2,12700,0,126.853003378704@37.562604799047
11500,강서구,가양동,1479-8,동양 트레벨 스카이 오피스텔,2003,5,24.36,2022,5,2,3000,40,126.850919487753@37.5637379776777
11500,강서구,가양동,1479-8,동양 트레벨 스카이 오피스텔,2003,4,24.36,2022,5,13,2000,40,126.850919487753@37.5637379776777
11500,강서구,가양동,1479-9,휴먼빌,2004,3,25.64,2022,5,19,10000,0,126.851199212265@37.563582789378
11500,강서구,가양동,1480-5,이스타빌1차,2002,10,25.84,2022,5,20,3000,40,126.853003378704@37.562604799047
11500,강서구,가양동,1479-9,휴먼빌,2004,8,25.64,2022,5,24,11500,0,126.851199212265@37.563582789378
11500,강서구,가양동,1480-4,미씨엘로오피스텔,2010,2,26.52,2022,5,27,12000,0,126.8533223453@37.5629039676642
11500,강서구,가양동,1480-5,이스타빌1차,2002,13,27.0,2022,5,28,2000,40,126.853003378704@37.562604799047
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,10,23.39,2022,5,2,9000,40,126.827465991553@37.5678538473414
11500,강서구,마곡동,739-4,마곡 헤리움1차,2015,12,24.07,2022,5,10,13860,0,126.818569096967@37.5666871272345
11500,강서구,마곡동,758,마곡시티오피스텔,2016,8,24.4,2022,5,16,2500,37,126.825610389838@37.5692882520178
11500,강서구,마곡동,776-4,엠코지니어스타,2015,4,23.84,2022,5,19,10000,28,126.840582292868@37.567432636651
11500,강서구,마곡동,773-3,힐스테이트에코동익,2017,7,24.57,2022,5,20,6000,39,126.829003171406@37.5598870117656
11500,강서구,내발산동,655-11,프리즘 파스텔,2001,5,26.0,2022,5,3,3000,40,126.836980214933@37.5556164317323
11500,강서구,공항동,49-1,이스카이오피스텔,2011,10,28.11,2022,5,18,12600,0,126.809245210978@37.5612154306854
11500,강서구,공항동,45-19,대룡드림타워-Ⅱ,2005,11,23.64,2022,5,28,1000,40,126.808907666244@37.5618434902662
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,8,24.99,2022,5,2,7500,0,126.81282165913@37.5783740078327
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,7,26.22,2022,5,3,500,40,126.81295147539@37.5772813416219
11500,강서구,방화동,830,오피앙,2001,8,28.5,2022,5,4,500,40,126.813294132982@37.5781707112786
11500,강서구,방화동,620-214,(620-214),2011,3,27.37,2022,5,4,11000,0,126.807147244916@37.5628357689758
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,6,26.86,2022,5,4,500,40,126.81282165913@37.5783740078327
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,11,26.22,2022,5,6,500,40,126.81295147539@37.5772813416219
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,12,26.22,2022,5,10,7900,0,126.81295147539@37.5772813416219
11500,강서구,방화동,830-2,하이포트,1999,6,29.8,2022,5,11,500,40,126.81267508114@37.5765639634024
